,TECH_1,TECH_2,TECH_3,TECH_4,TECH_5,TECH_6,FIN_1,FIN_2,FIN_3,FIN_4,FIN_5,ENERGY_1,ENERGY_2,ENERGY_3,ENERGY_4,STAPLE_1,STAPLE_2,STAPLE_3,STAPLE_4,STAPLE_5
2023-10-23,-0.01405,-0.012645,-0.010985,-0.013546,-0.027074,-0.005584,-0.038068,-0.006443,0.022149,-0.010227,0.000766,0.004153,-0.004933,-0.014663,-0.032156,-0.000543,-0.016688,0.011914,0.015105,-0.021285
2023-10-24,0.014771,0.018706,0.022801,0.042045,0.024028,0.025197,-0.011958,-0.015236,-0.002628,0.019936,-0.007869,0.021235,0.020434,0.018737,0.003124,-0.008479,-0.031196,-0.025499,-0.028189,-0.020432
2023-10-25,0.015729,0.006418,-0.000797,0.013476,0.001441,0.003833,-0.022086,-0.0209,-0.025435,-0.014489,-0.00315,0.01279,-0.009828,0.000482,-0.011905,0.027476,0.017928,0.037057,0.027357,0.029344
2023-10-26,-0.02222,0.028842,0.00536,0.014082,-0.010181,0.008658,-0.002881,-0.023029,-0.017322,0.003718,-0.001937,-0.038654,0.015534,-0.011886,0.007085,-0.013886,0.004305,0.012,0.015534,-0.005101
2023-10-27,-0.02338,-0.016342,-0.01702,-0.025372,-0.012076,-0.013547,0.007289,-0.001344,-0.00985,-0.0188,-0.037265,-0.015682,-0.023133,-0.010786,-0.02002,-0.009801,-0.005475,0.016838,-0.00627,0.028521
2023-10-30,0.003582,-0.003474,-0.007949,-0.007715,-0.001239,-0.01481,0.025607,0.001513,-0.015576,-0.003135,-0.008857,0.023254,0.040298,-0.000846,0.021025,-0.003125,-0.01019,-0.004016,0.012779,-0.002766
2023-10-31,-0.006673,-0.006911,-0.008681,-0.02031,0.003382,-0.0131,0.029076,0.009378,0.004083,-0.002983,0.011321,0.011023,0.008377,-0.002765,0.022386,0.005011,0.009421,0.017839,0.02093,-0.018831
2023-11-01,0.006547,0.010062,-0.007383,0.01252,-0.008323,0.009261,0.004175,2.3e-05,-0.023502,-0.001483,0.003174,-0.016323,0.004034,0.014147,-0.006276,-0.010632,-0.014442,-0.017895,-0.01704,-0.046453
2023-11-02,-0.019615,-0.010308,-0.005809,-0.020306,-0.023428,-0.014394,-0.012448,-0.000332,0.012044,-0.000803,0.001343,-0.024152,-0.019154,-0.02566,-0.013033,0.001896,0.010025,-0.045728,-0.021546,-0.029537
2023-11-03,-0.001367,-0.009168,-0.028187,-0.01591,0.006081,-0.01253,-0.011405,-0.011509,0.000688,-0.010067,-0.022791,0.022273,0.05647,0.017336,0.018449,0.014088,0.00781,0.003333,0.00791,-0.002726
2023-11-06,0.01411,0.018416,-0.014093,0.004504,0.025264,0.019935,0.004804,0.015545,0.023339,0.004424,0.016232,-0.00043,-0.013244,0.01466,-0.003162,0.000673,-0.005243,0.003734,0.021336,0.018745
2023-11-07,-0.004908,0.006368,-0.005079,-0.002231,0.006853,0.001375,0.007852,0.00201,0.011804,0.014931,0.005926,0.02119,0.000124,0.01936,0.008715,-0.019297,-0.002339,-0.007035,-0.008285,0.009547
2023-11-08,-0.001584,0.023391,-0.016715,-0.007439,0.004619,0.002546,0.013577,0.017653,-0.004873,0.002655,0.019411,0.018927,0.010742,0.034279,0.015426,-0.012003,-0.046839,-0.05279,-0.004431,-0.013487
2023-11-09,-0.012338,0.008507,-0.022968,-0.005123,-0.006107,-0.009779,-0.026187,-0.005434,-0.010179,0.01118,-0.012573,0.033852,-0.015125,0.011148,0.031689,0.002418,0.003479,0.007544,-0.012847,0.002989
2023-11-10,0.010713,0.000574,-0.000735,0.010002,0.012049,-0.005513,0.020293,0.023054,0.020402,0.013355,0.022979,0.02923,0.044152,-0.015762,0.000935,-0.024363,-0.00479,-0.030147,-0.050883,-0.058022
2023-11-13,-0.001848,0.017512,0.00927,0.002335,0.005582,0.003132,-0.026894,0.00687,-0.011929,0.001148,0.008383,0.038049,-0.022812,0.01607,0.000462,-0.000437,0.015991,-0.008946,0.001731,0.004357
2023-11-14,-0.035958,-0.018705,0.005788,-0.011822,-0.015136,-0.014996,0.006703,0.007537,0.00206,-0.017236,0.007145,0.004203,0.022834,0.013448,0.000448,0.029864,-0.003962,0.01844,0.018636,-0.003845
2023-11-15,0.000542,0.00963,0.005936,0.005645,-0.005332,0.000338,-0.017236,-0.006193,0.018904,0.00716,-0.023864,0.002264,-0.011348,0.015221,-0.002122,-0.001504,-0.007448,0.018592,0.030251,-0.01574
2023-11-16,0.01239,-0.003402,-0.001867,-0.004604,0.006596,-0.002313,0.016406,0.001632,0.00523,0.005359,0.016807,0.012034,0.005868,8.8e-05,-0.004332,-0.01725,0.017721,-0.004711,-0.008808,-0.009264
2023-11-17,0.003989,0.005811,-0.014006,-0.009376,0.001608,0.009037,0.011448,-0.00027,0.00782,-0.008556,-0.013441,0.007066,0.028553,0.021934,0.028979,0.005422,0.048219,0.00182,0.004038,0.009223
2023-11-20,-0.010199,-0.000316,-0.02487,-0.007044,-0.013112,-0.012276,0.003573,0.002686,0.003481,0.004786,-0.009795,-0.039463,-0.044455,-0.010251,-0.014331,0.006266,0.027158,-0.019294,-0.055507,0.019994
2023-11-21,-0.036622,-0.048147,-0.019698,-0.030657,-0.021241,-0.036426,-0.002831,-0.009746,-0.012531,-0.002902,0.003114,0.010214,0.010903,-0.001297,-0.007757,0.00501,-0.007987,-0.005948,-0.001158,-0.004805
2023-11-22,0.022965,-0.011267,-0.004723,-0.005987,0.006422,0.015429,-0.000463,0.026297,-0.009998,-0.011519,0.003427,0.022021,0.001999,0.043739,0.029796,0.003767,-0.008198,-0.014247,-0.007248,0.056318
2023-11-23,0.01249,0.022647,-0.031778,0.015717,0.020287,0.00179,0.019437,0.001304,-0.012356,-0.009668,-0.020887,0.046481,0.001434,-0.005279,0.016653,-0.004564,-0.001964,0.014915,-0.00121,0.004624
2023-11-24,0.028086,-0.015759,-0.002897,0.013048,0.012524,-0.001405,0.028332,0.00387,0.029396,0.024137,0.00843,-0.035141,0.027788,-0.008532,0.004252,-0.002316,-0.011161,-0.001389,0.000587,0.014479
2023-11-27,-0.005706,-0.01588,0.008629,-0.019663,-0.015176,-0.024447,0.011532,0.015577,0.03561,0.006219,-0.004239,-0.012738,0.006018,-0.016537,0.009993,-0.002761,-0.011816,-0.025195,-0.005505,-0.015931
2023-11-28,0.003901,0.006549,-0.005233,0.006213,-0.001148,-0.004502,0.031869,-0.00064,0.035011,0.002517,0.009511,0.004711,0.036382,-0.008983,0.021707,-0.034048,-0.002056,-0.029737,-0.012775,-0.041028
2023-11-29,0.010663,0.02844,0.025889,0.010828,0.004595,0.030231,-0.018173,-0.004015,-0.013645,-0.003801,-0.035234,-0.048019,-0.041499,-0.051444,-0.016475,0.002265,-0.005077,0.014747,0.031171,0.009842
2023-11-30,0.016701,-0.017517,-8.8e-05,0.010368,-0.011786,-0.010948,-0.014992,-0.003387,0.007492,0.020309,-0.020218,-0.019028,-0.040062,-0.022891,-0.044425,0.012721,0.001123,-0.002431,-0.004261,0.019874
2023-12-01,0.02275,0.020536,0.046211,0.024164,0.017541,0.024289,0.025564,0.021956,0.007885,0.023724,0.002578,0.025582,0.049604,0.018295,0.023134,-0.019122,0.013939,0.001688,-0.00457,-0.019844
2023-12-04,0.002529,-0.007935,0.043158,0.012394,-0.005531,0.004904,-0.054521,-0.044094,-0.041703,-0.045751,-0.03819,0.028611,-0.011798,0.006169,0.005483,-0.004306,-0.016754,-0.022339,0.00426,0.015956
2023-12-05,-0.008397,-0.009899,-0.00953,-0.010781,0.005345,-0.000466,0.002607,0.00534,-0.006198,-0.001621,-0.001469,0.011557,-0.005485,0.014349,0.000671,0.000863,-0.017351,-0.005692,0.000573,0.010396
2023-12-06,-0.005759,-0.002664,0.033453,0.010915,0.000897,0.012016,0.007736,0.001107,-0.004263,0.002953,0.034314,-0.019012,-0.011901,-0.017243,0.001709,0.007162,-0.012344,-0.008462,0.008179,-0.01479
2023-12-07,0.026112,-0.015786,0.019325,0.009678,0.017939,0.014998,-0.04025,-0.037652,-0.011401,-0.032742,-0.012174,-0.007908,-0.032957,0.009548,-0.003483,0.012875,-0.006596,-0.005053,0.016113,0.011651
2023-12-08,-0.010904,0.003279,0.002466,-0.000399,0.005411,-0.004117,0.004949,0.005835,0.003115,-4.4e-05,-0.006283,0.038896,-0.011944,0.0089,0.03082,0.021371,-0.010001,-0.001786,0.005175,0.01248
2023-12-11,0.020184,-0.01084,0.016848,-0.020384,0.001613,-0.007245,0.020468,0.008961,-0.011542,0.006154,-0.022218,0.027886,0.019218,0.009244,0.003124,0.004463,-0.002496,-0.006737,0.007674,-0.003668
2023-12-12,0.005431,0.012604,0.003516,0.012133,0.017709,0.003892,-0.021193,-0.00231,0.000579,-0.011741,0.008326,0.001965,0.047292,0.009335,-0.013616,-0.002037,0.003728,0.004586,0.015477,0.005056
2023-12-13,-0.031823,-0.013393,-0.030733,-0.033921,-0.018133,-0.033117,0.020494,0.008068,0.041325,0.001793,-0.002426,-0.016148,-0.006977,-0.022981,-0.011608,-0.028084,-0.008984,-0.03385,-0.041941,-0.01455
2023-12-14,0.040481,0.018652,0.034685,0.001239,0.018727,0.028299,-0.009468,-0.022881,-0.022319,-0.014936,-0.020614,-0.020574,-0.03117,-0.000685,0.001902,0.014206,0.016522,0.026752,0.024999,-0.003386
2023-12-15,0.007093,0.022293,0.020879,0.014243,0.024697,0.013536,-0.004256,0.017795,0.022911,-0.007397,0.012399,0.020439,-0.008626,0.015896,0.026276,0.017196,0.005464,-0.012122,-0.007527,-0.01332
2023-12-18,0.018742,0.006824,0.005735,0.007806,0.005864,0.004447,-0.011143,-0.006557,0.016527,-0.015879,-0.006905,-0.013035,-6e-06,0.002973,0.035143,0.013148,0.003657,-0.017283,0.029814,0.027443
2023-12-19,-0.003642,-0.027866,-0.018669,-0.014259,-0.031061,-0.033374,-0.029499,-0.008864,0.000345,-0.003971,-0.027039,-0.002292,-0.03165,-0.038346,-0.052961,0.007257,-0.03373,-0.009899,0.001695,-0.017229
2023-12-20,0.004117,-0.015917,0.011533,0.007812,-0.001643,-0.006535,-0.016166,-0.008846,-0.028466,-0.017706,-0.028182,-0.030866,-0.038889,-0.034074,-0.032637,0.021182,-0.007051,-0.006594,0.021783,0.019234
2023-12-21,-0.014442,-0.011741,-0.037221,-0.006362,-0.010871,-0.004652,-0.034351,-0.013269,-0.005067,-0.009852,-0.009765,-0.020966,-0.044237,-0.035627,-0.031824,-0.037935,0.008263,-0.046905,-0.022874,-0.007176
2023-12-22,0.014925,0.019477,0.007376,-0.002354,0.021965,0.017283,0.007216,0.034871,0.023211,0.022818,0.032945,0.048525,0.014816,0.025106,0.02284,0.01127,-0.000718,-0.001119,0.027746,0.023761
2023-12-25,0.009835,-0.007033,-0.026328,-0.010619,-0.010308,-0.013068,-0.018182,-0.005833,-0.000761,-0.018062,-0.003913,-0.020529,-0.03745,0.000806,-0.021514,-0.040903,-0.057541,-0.039342,-0.055116,-0.019656
2023-12-26,0.033927,0.003352,0.047335,0.02387,0.009614,0.00595,0.005352,0.012358,0.003916,-0.007853,-0.006208,0.0093,-0.016658,-0.023928,-0.000363,0.008006,-0.006438,0.001792,0.0243,0.012648
2023-12-27,0.007548,-0.003831,0.020538,-0.012174,0.003386,0.008925,0.002512,-0.001996,0.003241,0.012119,0.018288,0.002977,0.032052,-0.010908,0.002238,-0.007826,-0.011167,-0.013743,-0.009057,-0.007396
2023-12-28,-0.029156,0.000208,-0.009386,-0.010835,-0.009881,-0.011426,0.002018,-0.004902,-0.00164,-0.023391,-0.000641,-0.020209,-0.024025,-0.022837,0.033955,-0.002254,0.004028,-0.004201,-0.009347,0.015212
2023-12-29,-0.016834,0.004799,0.020809,-0.004943,-0.00333,-0.000714,-0.016954,0.013726,0.01071,-7.9e-05,-0.002591,0.004748,-0.01246,0.004972,-0.012799,0.007672,-0.017935,-0.004624,-0.01446,-0.005485
